mag,place,latitude,longitude,year
3.7,"5 km ESE of Orlando, Oklahoma",36.129,-97.322,2014
3.2,"6 km SSE of Tryon, Oklahoma",35.819,-96.94,2014
3.5,"8 km SE of Burlington, Oklahoma",36.8398,-98.3576,2014
3.0,"4 km ESE of Jones, Oklahoma",35.556999999999995,-97.234,2014
3.2,"11 km SSE of Glencoe, Oklahoma",36.126999999999995,-96.895,2014
3.1,"5 km ESE of Orlando, Oklahoma",36.1226,-97.3227,2014
3.7,"7 km SSW of Langston, Oklahoma",35.8914,-97.2966,2013
3.6,"3 km NNW of Renfrow, Oklahoma",36.958,-97.67,2013
3.3,"5 km E of Orlando, Oklahoma",36.1404,-97.3219,2013
3.1,"5 km WNW of Arcadia, Oklahoma",35.6835,-97.3826,2013
3.0,"8 km N of Spencer, Oklahoma",35.6012,-97.3837,2013
3.7,"6 km WNW of Arcadia, Oklahoma",35.6818,-97.3931,2013
3.2,"11 km E of Red Rock, Oklahoma",36.469,-97.04700000000001,2013
3.4,"10 km SSE of Prague, Oklahoma",35.4,-96.648,2013
3.3,"8 km NNE of Lake Aluma, Oklahoma",35.6045,-97.3971,2013
3.2,"8 km NNE of Lake Aluma, Oklahoma",35.6077,-97.399,2013
3.0,"8 km SE of Edmond, Oklahoma",35.6089,-97.3975,2013
4.5,"8 km SW of Arcadia, Oklahoma",35.6073,-97.3863,2013
3.1,"6 km W of Wakita, Oklahoma",36.8747,-97.9889,2013
3.1,"7 km SW of Arcadia, Oklahoma",35.611,-97.37799999999999,2013
3.2,"7 km SW of Arcadia, Oklahoma",35.611,-97.37899999999999,2013
3.0,"6 km SSW of Langston, Oklahoma",35.8934,-97.2957,2013
3.0,"4 km NNW of Kremlin, Oklahoma",36.5849,-97.8446,2013
3.0,"8 km SSW of Arcadia, Oklahoma",35.602,-97.37799999999999,2013
3.6,"6 km SSW of Glencoe, Oklahoma",36.1792,-96.9537,2013
3.2,"5 km SSW of Glencoe, Oklahoma",36.183,-96.958,2013
3.0,"7 km N of Spencer, Oklahoma",35.5898,-97.3808,2013
3.2,"11 km SSE of Prague, Oklahoma",35.388000000000005,-96.656,2013
3.4,"4 km N of Kremlin, Oklahoma",36.5875,-97.8382,2013
3.3,"7 km NNE of Edmond, Oklahoma",35.7156,-97.4383,2013
3.2,"8 km NNE of Edmond, Oklahoma",35.721,-97.4311,2013
3.5,"8 km NNE of Edmond, Oklahoma",35.722,-97.4302,2013
3.3,"7 km N of Spencer, Oklahoma",35.5919,-97.3874,2013
3.3,"7 km N of Spencer, Oklahoma",35.5911,-97.3809,2013
3.2,"5 km NNE of Lake Aluma, Oklahoma",35.5873,-97.4172,2013
3.8,"8 km SSW of Arcadia, Oklahoma",35.6038,-97.3715,2013
3.3,"8 km NE of Lake Aluma, Oklahoma",35.599000000000004,-97.3863,2013
3.0,"7 km NE of Lake Aluma, Oklahoma",35.5948,-97.3899,2013
3.4,"6 km SSW of Arcadia, Oklahoma",35.611,-97.361,2013
3.2,"8 km N of Spencer, Oklahoma",35.598,-97.37799999999999,2013
3.5,"8 km WNW of Jones, Oklahoma",35.598,-97.367,2013
3.0,"5 km SW of Kremlin, Oklahoma",36.5133,-97.8752,2013
3.1,"3 km SW of Pond Creek, Oklahoma",36.648,-97.829,2013
3.0,"4 km S of Bee, Oklahoma",34.086,-96.579,2013
3.2,"7 km NNE of Nash, Oklahoma",36.726,-98.006,2013
3.3,"3 km NNE of Kremlin, Oklahoma",36.58,-97.8159,2013
3.5,"5 km N of Kremlin, Oklahoma",36.594,-97.831,2013
3.1,"5 km N of Kremlin, Oklahoma",36.593,-97.836,2013
3.2,"4 km N of Kremlin, Oklahoma",36.592,-97.837,2013
3.2,"7 km N of Spencer, Oklahoma",35.5896,-97.3751,2013
3.4,"4 km WNW of Marietta, Oklahoma",33.946,-97.161,2013
3.2,"2 km NNE of Marietta, Oklahoma",33.9544,-97.1107,2013
3.1,"10 km SSW of Boley, Oklahoma",35.4085,-96.5427,2013
3.3,"0 km NNW of Jones, Oklahoma",35.569,-97.289,2013
3.2,"6 km WSW of Wakita, Oklahoma",36.863,-97.994,2013
3.3,"10 km W of Cromwell, Oklahoma",35.3482,-96.5676,2013
3.0,"4 km NE of Harrah, Oklahoma",35.5179,-97.1282,2013
3.0,"1 km WNW of Jones, Oklahoma",35.573,-97.302,2013
3.3,"7 km WSW of Tonkawa, Oklahoma",36.66,-97.387,2013
3.5,"4 km NNW of Cromwell, Oklahoma",35.373000000000005,-96.48100000000001,2013
3.5,Oklahoma,36.635999999999996,-97.68299999999999,2013
3.2,"10 km WSW of Lamont, Oklahoma",36.673,-97.66799999999999,2013
3.0,"3 km SE of Bee, Oklahoma",34.097,-96.54799999999999,2013
3.4,"4 km NNW of McLoud, Oklahoma",35.474000000000004,-97.11200000000001,2013
3.0,"6 km S of Ripley, Oklahoma",35.96,-96.90700000000001,2013
3.2,"6 km W of Lehigh, Oklahoma",34.47,-96.28299999999999,2013
3.2,"4 km ESE of Harrah, Oklahoma",35.477,-97.115,2013
3.3,"3 km NW of McLoud, Oklahoma",35.463,-97.116,2013
3.2,"0 km W of Jones, Oklahoma",35.566,-97.292,2013
3.6,"2 km W of Jones, Oklahoma",35.568000000000005,-97.309,2013
3.0,"7 km N of Cromwell, Oklahoma",35.408,-96.471,2013
3.1,"1 km W of Jones, Oklahoma",35.565,-97.30799999999999,2013
3.3,"8 km ENE of McLoud, Oklahoma",35.466,-97.009,2013
3.7,"5 km NNE of Jones, Oklahoma",35.615,-97.262,2013
3.0,"6 km NNE of Atwood, Oklahoma",35.01,-96.30799999999999,2013
3.2,"5 km SSW of Bee, Oklahoma",34.075,-96.59,2013
3.2,"4 km SW of Wellston, Oklahoma",35.666,-97.105,2013
3.5,"4 km NNW of Oakland, Oklahoma",34.135,-96.80799999999999,2013
3.4,"6 km E of Luther, Oklahoma",35.656,-97.126,2013
3.0,"6 km E of Luther, Oklahoma",35.667,-97.126,2013
3.0,"5 km WSW of Wellston, Oklahoma",35.669000000000004,-97.11200000000001,2013
3.3,"2 km WSW of Wellston, Oklahoma",35.69,-97.089,2013
3.1,"4 km WSW of Wellston, Oklahoma",35.679,-97.104,2013
3.0,"5 km NNE of Jones, Oklahoma",35.611999999999995,-97.258,2013
3.2,"1 km WSW of Wellston, Oklahoma",35.686,-97.083,2013
3.2,"1 km WSW of Wellston, Oklahoma",35.685,-97.08200000000001,2013
3.2,"6 km E of Luther, Oklahoma",35.659,-97.12299999999999,2013
3.4,"6 km E of Luther, Oklahoma",35.659,-97.125,2013
3.6,"6 km SW of Wellston, Oklahoma",35.663000000000004,-97.12,2013
3.3,"8 km NW of Prague, Oklahoma",35.533,-96.764,2013
3.3,"4 km WSW of Wellston, Oklahoma",35.679,-97.10700000000001,2013
3.7,"5 km WSW of Wellston, Oklahoma",35.673,-97.11399999999999,2013
3.3,"5 km WSW of Wellston, Oklahoma",35.668,-97.115,2013
3.5,"5 km WSW of Wellston, Oklahoma",35.671,-97.119,2013
3.3,"2 km WSW of Wellston, Oklahoma",35.684,-97.09299999999999,2013
4.2,"3 km WSW of Wellston, Oklahoma",35.681,-97.098,2013
3.6,"4 km WSW of Wellston, Oklahoma",35.674,-97.10600000000001,2013
3.0,"4 km WSW of Wellston, Oklahoma",35.672,-97.10799999999999,2013
4.4,Oklahoma,35.686,-97.089,2013
3.2,"1 km N of Midwest City, Oklahoma",35.467,-97.396,2013
3.3,"3 km S of Spencer, Oklahoma",35.492,-97.381,2013
3.0,"9 km WNW of Prague, Oklahoma",35.521,-96.78299999999999,2013
3.2,"10 km S of Paden, Oklahoma",35.417,-96.54799999999999,2013
3.4,"7 km NNW of Prague, Oklahoma",35.545,-96.719,2013
3.5,"5 km S of Tishomingo, Oklahoma",34.191,-96.681,2013
3.5,"3 km SSW of Nicoma Park, Oklahoma",35.46,-97.335,2013
3.2,"6 km WNW of Jones, Oklahoma",35.592,-97.35600000000001,2013
3.2,"5 km S of Arcadia, Oklahoma",35.619,-97.337,2013
3.5,"6 km NW of Cromwell, Oklahoma",35.38,-96.515,2013
3.1,"12 km SSE of Glencoe, Oklahoma",36.128,-96.855,2012
3.0,"4 km NW of Cromwell, Oklahoma",35.37,-96.49600000000001,2012
3.1,"8 km NW of Prague, Oklahoma",35.532,-96.759,2012
3.0,"6 km WSW of Tonkawa, Oklahoma",36.661,-97.381,2012
3.3,"9 km SSW of Boley, Oklahoma",35.422,-96.537,2012
3.4,"2 km WSW of Luther, Oklahoma",35.653,-97.215,2012
3.2,"5 km WSW of Wellston, Oklahoma",35.67,-97.111,2012
3.3,Oklahoma,36.083,-97.38600000000001,2012
3.0,"9 km WNW of Prague, Oklahoma",35.523,-96.779,2012
3.4,"8 km WNW of Cromwell, Oklahoma",35.375,-96.537,2012
3.3,"9 km SSE of Sparks, Oklahoma",35.53,-96.777,2012
3.0,"12 km S of Paden, Oklahoma",35.395,-96.587,2012
3.1,"8 km SE of Sparks, Oklahoma",35.558,-96.75399999999999,2012
3.4,"7 km E of Meeker, Oklahoma",35.497,-96.824,2012
3.2,"4 km WNW of Jones, Oklahoma",35.585,-97.331,2012
3.1,"3 km S of Del City, Oklahoma",35.407,-97.434,2012
3.1,"3 km SSW of Prague, Oklahoma",35.46,-96.7,2012
3.3,"2 km SE of Jones, Oklahoma",35.552,-97.264,2012
3.2,"9 km WNW of Prague, Oklahoma",35.512,-96.788,2012
3.8,"9 km WNW of Prague, Oklahoma",35.51,-96.781,2012
3.2,"8 km NW of Prague, Oklahoma",35.53,-96.76,2012
3.1,"7 km NW of Prague, Oklahoma",35.534,-96.74799999999999,2012
3.2,"12 km S of Wellston, Oklahoma",35.58,-97.07,2012
3.8,"8 km NW of Prague, Oklahoma",35.53,-96.759,2012
3.0,"3 km W of Arpelar, Oklahoma",34.944,-96.001,2012
3.1,"9 km WNW of Prague, Oklahoma",35.523,-96.774,2012
3.1,"4 km SW of Fallis, Oklahoma",35.72,-97.15899999999999,2012
4.1,"8 km SSW of Pittsburg, Oklahoma",34.635,-95.875,2012
3.3,"7 km S of Paden, Oklahoma",35.437,-96.574,2012
3.1,"6 km S of Paden, Oklahoma",35.446,-96.572,2012
3.0,"5 km WSW of Fallis, Oklahoma",35.725,-97.16799999999999,2012
3.3,"8 km NW of Cromwell, Oklahoma",35.395,-96.524,2012
3.0,"9 km WNW of Cromwell, Oklahoma",35.378,-96.546,2012
3.4,"8 km NW of Prague, Oklahoma",35.536,-96.75,2012
3.6,"8 km NW of Cromwell, Oklahoma",35.391,-96.52,2011
3.6,"9 km NW of Cromwell, Oklahoma",35.398,-96.53,2011
3.0,"5 km SE of Meeker, Oklahoma",35.475,-96.855,2011
3.3,"8 km WNW of Prague, Oklahoma",35.525,-96.76799999999999,2011
3.1,"4 km WSW of Fallis, Oklahoma",35.728,-97.166,2011
3.4,"6 km WNW of Prague, Oklahoma",35.512,-96.74600000000001,2011
3.4,"5 km SSE of Meeker, Oklahoma",35.461,-96.881,2011
3.4,"5 km SSE of Sparks, Oklahoma",35.563,-96.788,2011
3.0,"8 km E of Meeker, Oklahoma",35.503,-96.81,2011
3.3,"9 km SE of Sparks, Oklahoma",35.541,-96.762,2011
3.2,"9 km E of Meeker, Oklahoma",35.505,-96.803,2011
3.2,"9 km WNW of Prague, Oklahoma",35.521,-96.78200000000001,2011
3.2,"5 km SSE of Meeker, Oklahoma",35.457,-96.876,2011
3.2,"7 km NW of Prague, Oklahoma",35.532,-96.75299999999999,2011
3.1,"7 km NNW of Prague, Oklahoma",35.545,-96.73,2011
3.2,"8 km NW of Prague, Oklahoma",35.537,-96.75299999999999,2011
3.2,"5 km ESE of Meeker, Oklahoma",35.486999999999995,-96.85,2011
3.0,"1 km SW of Spencer, Oklahoma",35.513000000000005,-97.39,2011
3.4,"8 km NW of Prague, Oklahoma",35.534,-96.76100000000001,2011
3.5,"8 km WNW of Prague, Oklahoma",35.525999999999996,-96.77,2011
3.1,"9 km WNW of Prague, Oklahoma",35.52,-96.786,2011
4.8,"9 km SSE of Sparks, Oklahoma",35.531,-96.788,2011
3.2,"9 km E of Meeker, Oklahoma",35.506,-96.79799999999999,2011
3.1,"5 km SE of Meeker, Oklahoma",35.477,-96.85600000000001,2011
3.1,"9 km WNW of Prague, Oklahoma",35.512,-96.786,2011
3.1,"7 km NW of Prague, Oklahoma",35.533,-96.75,2011
3.3,"9 km WNW of Prague, Oklahoma",35.518,-96.786,2011
3.0,"9 km WNW of Prague, Oklahoma",35.522,-96.77799999999999,2011
3.1,"4 km SE of Meeker, Oklahoma",35.473,-96.869,2011
3.4,"6 km E of Meeker, Oklahoma",35.494,-96.82799999999999,2011
3.8,"4 km ESE of Meeker, Oklahoma",35.484,-96.85600000000001,2011
3.1,"5 km E of Meeker, Oklahoma",35.496,-96.838,2011
3.6,"8 km SSE of Sparks, Oklahoma",35.537,-96.779,2011
3.7,"5 km SE of Meeker, Oklahoma",35.469,-96.865,2011
3.5,"5 km ESE of Meeker, Oklahoma",35.485,-96.844,2011
3.1,"8 km WNW of Prague, Oklahoma",35.525,-96.771,2011
3.0,"2 km SSW of Sparks, Oklahoma",35.585,-96.836,2011
3.6,"6 km ENE of Meeker, Oklahoma",35.516999999999996,-96.834,2011
3.2,"5 km ESE of Meeker, Oklahoma",35.48,-96.84700000000001,2011
3.7,"4 km SE of Meeker, Oklahoma",35.479,-96.859,2011
3.3,"8 km NW of Prague, Oklahoma",35.546,-96.749,2011
3.9,"9 km WNW of Prague, Oklahoma",35.522,-96.77600000000001,2011
3.0,"9 km WNW of Prague, Oklahoma",35.515,-96.789,2011
4.0,"8 km WNW of Prague, Oklahoma",35.521,-96.771,2011
5.7,"8 km NW of Prague, Oklahoma",35.532,-96.765,2011
3.0,"8 km NW of Prague, Oklahoma",35.546,-96.749,2011
3.6,"9 km WNW of Prague, Oklahoma",35.518,-96.77799999999999,2011
3.2,"8 km WNW of Prague, Oklahoma",35.53,-96.766,2011
3.4,"9 km WNW of Prague, Oklahoma",35.525,-96.773,2011
3.3,"8 km WNW of Prague, Oklahoma",35.528,-96.766,2011
3.3,"8 km SE of Sparks, Oklahoma",35.544000000000004,-96.765,2011
4.8,"8 km SE of Sparks, Oklahoma",35.55,-96.764,2011
3.4,"0 km WNW of Spencer, Oklahoma",35.525,-97.38600000000001,2011
3.2,"0 km SSW of Spencer, Oklahoma",35.518,-97.38,2011
3.0,"3 km ENE of Choctaw, Oklahoma",35.504,-97.23200000000001,2011
3.3,"5 km SW of Luther, Oklahoma",35.629,-97.244,2011
3.0,"5 km NE of McLoud, Oklahoma",35.466,-97.045,2011
3.0,"1 km E of Choctaw, Oklahoma",35.498000000000005,-97.25,2011
3.0,"3 km W of Bradley, Oklahoma",34.881,-97.744,2011
3.0,"4 km NE of Choctaw, Oklahoma",35.522,-97.226,2011
3.2,"7 km SW of Boley, Oklahoma",35.439,-96.53,2011
3.1,"1 km NNE of McLoud, Oklahoma",35.45,-97.087,2011
3.4,"4 km ENE of Choctaw, Oklahoma",35.509,-97.22200000000001,2011
3.1,"2 km SSE of Kiowa, Oklahoma",34.696,-95.89299999999999,2010
3.0,"9 km N of Centrahoma, Oklahoma",34.69,-96.361,2010
3.2,"7 km NE of Dale, Oklahoma",35.431,-96.98100000000001,2010
3.3,"6 km SW of Luther, Oklahoma",35.619,-97.23899999999999,2010
3.5,"6 km NE of Jones, Oklahoma",35.611999999999995,-97.242,2010
3.0,"2 km WSW of Luther, Oklahoma",35.654,-97.22399999999999,2010
3.1,"6 km SW of Luther, Oklahoma",35.614000000000004,-97.24,2010
3.9,"6 km NE of Jones, Oklahoma",35.611999999999995,-97.24600000000001,2010
3.2,"3 km W of Bradley, Oklahoma",34.874,-97.741,2010
4.4,"8 km NE of Noble, Oklahoma",35.192,-97.32,2010
3.1,"7 km SE of Stuart, Oklahoma",34.861,-96.029,2010
3.3,"5 km ENE of Madill, Oklahoma",34.109,-96.715,2010
3.5,"6 km NE of Jones, Oklahoma",35.611,-97.24600000000001,2010
3.3,"6 km NE of Jones, Oklahoma",35.609,-97.243,2010
3.1,"6 km NE of Jones, Oklahoma",35.609,-97.242,2010
3.3,"6 km NE of Jones, Oklahoma",35.611,-97.24,2010
3.1,"6 km SSW of Luther, Oklahoma",35.611,-97.235,2010
3.4,"4 km E of Jones, Oklahoma",35.559,-97.241,2010
3.1,"3 km ESE of Bradley, Oklahoma",34.865,-97.676,2010
3.4,"4 km NW of Choctaw, Oklahoma",35.528,-97.29899999999999,2010
3.2,"7 km ENE of Centrahoma, Oklahoma",34.631,-96.26799999999999,2010
3.0,"11 km NNE of Tupelo, Oklahoma",34.705,-96.398,2010
3.0,"8 km SE of Luther, Oklahoma",35.611,-97.12200000000001,2010
3.4,"3 km NNW of Choctaw, Oklahoma",35.523,-97.28399999999999,2010
3.7,"8 km SE of Sparks, Oklahoma",35.556,-96.75,2010
3.1,"15 km W of Union City, Oklahoma",35.387,-98.113,2010
3.4,"14 km S of Calumet, Oklahoma",35.475,-98.12299999999999,2010
3.0,"10 km W of Union City, Oklahoma",35.400999999999996,-98.06,2010
3.0,"9 km W of Union City, Oklahoma",35.378,-98.046,2010
3.1,"4 km ESE of Sparks, Oklahoma",35.599000000000004,-96.76899999999999,2010
3.1,"4 km SE of Sparks, Oklahoma",35.582,-96.78399999999999,2010
4.1,"8 km SE of Sparks, Oklahoma",35.553000000000004,-96.75200000000001,2010
3.1,"8 km S of Wellston, Oklahoma",35.616,-97.064,2010
3.0,"3 km SSE of Wellston, Oklahoma",35.668,-97.05,2010
3.0,"1 km SW of Jones, Oklahoma",35.556999999999995,-97.29799999999999,2010
3.2,"3 km N of Choctaw, Oklahoma",35.53,-97.272,2010
3.6,"2 km ENE of Choctaw, Oklahoma",35.501999999999995,-97.245,2010
3.0,"6 km ESE of Jones, Oklahoma",35.553000000000004,-97.221,2010
3.7,"3 km ESE of Jones, Oklahoma",35.555,-97.249,2010
3.8,"3 km ENE of Jones, Oklahoma",35.576,-97.25,2010
3.3,"5 km SE of Jones, Oklahoma",35.539,-97.238,2010
3.1,"2 km SE of Jones, Oklahoma",35.554,-97.26700000000001,2009
3.6,"2 km N of Jones, Oklahoma",35.586999999999996,-97.285,2009
3.1,"2 km WSW of Jones, Oklahoma",35.556,-97.316,2009
3.5,"3 km ESE of Jones, Oklahoma",35.556,-97.25,2009
3.0,"1 km ESE of Jones, Oklahoma",35.563,-97.275,2009
3.1,"2 km NW of Ratliff City, Oklahoma",34.461999999999996,-97.53200000000001,2009
3.0,"4 km ESE of Choctaw, Oklahoma",35.482,-97.228,2009
3.1,"3 km W of Harrah, Oklahoma",35.494,-97.204,2009
3.0,"1 km WSW of Carney, Oklahoma",35.804,-97.029,2009
3.5,"0 km WSW of Jones, Oklahoma",35.565,-97.29,2009
3.4,"7 km NNW of Francis, Oklahoma",34.942,-96.618,2009
3.3,"7 km NW of Chandler, Oklahoma",35.742,-96.944,2009
3.4,"6 km N of Harrah, Oklahoma",35.547,-97.169,2009
3.7,"9 km N of Lucien, Oklahoma",36.361,-97.46700000000001,2009
3.4,"5 km SSE of Chandler, Oklahoma",35.659,-96.85,2009
3.4,"0 km SSE of Smith Village, Oklahoma",35.446,-97.456,2009
3.3,"4 km SE of Ashland, Oklahoma",34.735,-96.036,2009
3.2,"2 km S of Lahoma, Oklahoma",36.369,-98.087,2009
3.1,"2 km SSE of Centrahoma, Oklahoma",34.589,-96.34,2009
3.4,"0 km ENE of Amber, Oklahoma",35.163000000000004,-97.87100000000001,2009
3.1,"2 km WNW of McLoud, Oklahoma",35.443000000000005,-97.118,2008
3.1,"9 km NNE of Earlsboro, Oklahoma",35.346,-96.76700000000001,2008
3.2,"9 km SW of Hanna, Oklahoma",35.149,-95.976,2007
3.5,"4 km SSW of Cornish, Oklahoma",34.122,-97.625,2006
3.0,"12 km SSW of Lone Grove, Oklahoma",34.069,-97.314,2006
3.0,"4 km W of Horntown, Oklahoma",35.091,-96.3,2006
